AddressID,CustomerID,AddressLine1,City,State,PinCode,AddressType
RJ-00814,CUST-19302,"H.No._058,_Hans_Chowk,_Fatehpur-227204",Fatehpur,Uttar_Pradesh,227204.0,Shipping
TS-00815,CUST-08974,"68/255
Bala_Marg
Hindupur_513112",Hindupur,Andhra_Pradesh,513112.0,"Billing,_Shipping"
UP-00816,CUST-19268,"07/88,_Rana_Marg
Farrukhabad-371557",Farrukhabad,Uttar_Pradesh,371557.0,Shipping
TN-00817,CUST-19337,"H.No._49,_Vora_Nagar,_Tiruppur-551036",Tiruppur,Tamil_Nadu,551036.0,Billing
MP-00818,CUST-09647,"80/74,_Bora_Chowk
Kishanganj_727852",Kishanganj,Bihar,727852.0,Billing
OR-00819,CUST-14758,"H.No._99,_Sane_Ganj,_Patna-998810",Patna,Bihar,998810.0,"Billing,_Shipping"
OR-00820,CUST-19059,"50/941,_Thakur_Nagar,_Kanpur-921799",Kanpur,Uttar_Pradesh,921799.0,"Billing,_Shipping"
KA-00821,CUST-17769,"74/31
Bassi
Hosur-454917",Hosur,Tamil_Nadu,454917.0,"Billing,_Shipping"
JH-00822,CUST-03661,"580,_Baral_Zila,_Mango_111858",Mango,Jharkhand,111858.0,Shipping
RJ-00823,CUST-14726,"67,_Brar
Fatehpur_586625",Fatehpur,Uttar_Pradesh,586625.0,Shipping
AS-00824,CUST-18696,"16/886,_Kapadia_Street,_Nagaon_366748",Nagaon,Assam,366748.0,Billing
OR-00825,CUST-12067,"94/38,_Bobal_Road,_Kanpur-207918",Kanpur,Uttar_Pradesh,207918.0,"Billing,_Shipping"
WB-00826,CUST-12514,"H.No._54,_Joshi_Road
Aligarh_063717",Aligarh,Uttar_Pradesh,63717.0,Billing
WB-00827,CUST-08585,"11/760
Buch
Baranagar_638365",Baranagar,West_Bengal,638365.0,Billing
GJ-00828,CUST-06253,"H.No._55
Bedi
Hajipur_966128",Hajipur,Bihar,966128.0,"Billing,_Shipping"
WB-00829,CUST-02851,"531,_Sehgal_Marg
Aligarh_958223",Aligarh,Uttar_Pradesh,958223.0,Shipping
HR-00830,CUST-10060,"H.No._308
Luthra_Chowk
Siwan_364899",Siwan,Bihar,364899.0,Billing
UP-00831,CUST-18227,"22,_Kamdar_Path
Raipur_979356",Raipur,Chhattisgarh,979356.0,"Billing,_Shipping"
RJ-00832,CUST-11483,"17/183,_Hari_Road
Fatehpur_988212",Fatehpur,Uttar_Pradesh,988212.0,"Billing,_Shipping"
UP-00833,CUST-01446,"783,_Varkey_Road
Shahjahanpur-372011",Shahjahanpur,Uttar_Pradesh,372011.0,"Billing,_Shipping"
TS-00834,CUST-19064,"38/28
Grewal_Marg
Srinagar-975534",Srinagar,Jammu_and_Kashmir,975534.0,Shipping
MP-00835,CUST-19293,"007
Trivedi_Circle
Jodhpur_194590",Jodhpur,Rajasthan,194590.0,Billing
KA-00836,CUST-10320,"12/249,_Handa,_Tumkur-562584",Tumkur,Karnataka,562584.0,Shipping
UP-00837,CUST-07806,"28/344
Chaudhary_Marg
Farrukhabad_455307",Farrukhabad,Uttar_Pradesh,455307.0,Billing
MP-00838,CUST-16408,"243,_Kadakia_Zila,_Jalandhar_202481",Jalandhar,Punjab,202481.0,Billing
OR-00839,CUST-09711,"47/93
Singh_Zila
Mathura-416052",Mathura,Uttar_Pradesh,416052.0,Shipping
OR-00840,CUST-16563,"912,_Agate_Chowk,_Haldia_780352",Haldia,West_Bengal,780352.0,Shipping
DL-00841,CUST-12241,"H.No._935
Kaul_Chowk
Delhi_818176",Delhi,Delhi_(Union_Territory),818176.0,Shipping
TN-00842,CUST-04980,"238,_Brahmbhatt_Zila,_Tiruppur-938974",Tiruppur,Tamil_Nadu,938974.0,"Billing,_Shipping"
GJ-00843,CUST-19917,"148
Ravi_Street
Ajmer-557506",Ajmer,Rajasthan,557506.0,Shipping
UP-00844,CUST-07165,"45,_Mahal_Nagar,_Chapra_451232",Chapra,Bihar,451232.0,"Billing,_Shipping"
AS-00845,CUST-13008,"66,_Sachdev_Chowk,_Nagaon_139512",Nagaon,Assam,139512.0,"Billing,_Shipping"
JH-00846,CUST-14544,"15
Bose_Street
Phusro-178840",Phusro,Jharkhand,178840.0,"Billing,_Shipping"
HR-00847,CUST-15519,"83/440,_D’Alia_Ganj
Aurangabad-160375",Aurangabad,Maharashtra,160375.0,"Billing,_Shipping"
MP-00848,CUST-14765,"H.No._84
Barman_Zila
Jhansi-021915",Jhansi,Uttar_Pradesh,21915.0,Shipping
RJ-00849,CUST-09662,"83/12
Borah_Street
Dewas_778954",Dewas,Madhya_Pradesh,778954.0,"Billing,_Shipping"
MH-00850,CUST-01274,"H.No._96
Thakur_Ganj
Guntur-984787",Guntur,Andhra_Pradesh,984787.0,Billing
TN-00851,CUST-15178,"15/370,_Saha_Road,_Tiruvottiyur-966560",Tiruvottiyur,Tamil_Nadu,966560.0,Shipping
CG-00852,CUST-14323,"02/55
Barman_Nagar
Bhilai_187384",Bhilai,Chhattisgarh,187384.0,"Billing,_Shipping"
UP-00853,CUST-16234,"H.No._44,_Handa_Street,_Mirzapur_141825",Mirzapur,Uttar_Pradesh,141825.0,Billing
OR-00854,CUST-13976,"H.No._144,_Bahl,_Kanpur-911352",Kanpur,Uttar_Pradesh,911352.0,Billing
MP-00855,CUST-00486,"03/508,_Badami_Nagar,_Agra-504192",Agra,Uttar_Pradesh,504192.0,Billing
TS-00856,CUST-14783,"58/68
Kothari_Road
Sirsa-617620",Sirsa,Haryana,617620.0,"Billing,_Shipping"
MP-00857,CUST-10017,"79/72
Vala_Path
Kota-602553",Kota,Rajasthan,602553.0,"Billing,_Shipping"
JH-00858,CUST-16982,"50/568,_Madan_Street
Phusro-077988",Phusro,Jharkhand,77988.0,Billing
AS-00859,CUST-17057,"H.No._25,_Dasgupta_Street,_Bongaigaon_830851",Bongaigaon,Assam,830851.0,"Billing,_Shipping"
MP-00860,CUST-17802,"46/485,_Hora_Nagar,_Khandwa-628047",Khandwa,Madhya_Pradesh,628047.0,Shipping
KA-00861,CUST-13077,"68/752
Bhalla_Street
Solapur-928860",Solapur,Maharashtra,928860.0,Shipping
OR-00862,CUST-19881,"94,_Warrior_Ganj,_Anantapur_806077",Anantapur,Andhra_Pradesh,806077.0,Billing
UP-00863,CUST-01951,"H.No._820
Bhatt_Street
Raipur_333815",Raipur,Chhattisgarh,333815.0,Billing
KA-00864,CUST-19887,"H.No._253,_Behl_Path
Hosur-840829",Hosur,Tamil_Nadu,840829.0,Shipping
CG-00865,CUST-16097,"H.No._67
Chandra
Malda_525776",Malda,West_Bengal,525776.0,Billing
JH-00866,CUST-19385,"64/948,_Raju_Zila,_Kharagpur-829970",Kharagpur,West_Bengal,829970.0,Shipping
UP-00867,CUST-18543,"071
Bajaj_Chowk
Farrukhabad-791216",Farrukhabad,Uttar_Pradesh,791216.0,Shipping
JH-00868,CUST-14377,"66/96,_Sarraf_Marg,_Phusro_470453",Phusro,Jharkhand,470453.0,Shipping
WB-00869,CUST-18430,"03/76
Sankaran_Marg
Panihati_749680",Panihati,West_Bengal,749680.0,"Billing,_Shipping"
BR-00870,CUST-03374,"59/540,_Vaidya_Ganj,_Jaipur-292057",Jaipur,Rajasthan,292057.0,Shipping
OR-00871,CUST-14135,"84/97,_Gokhale_Ganj
Berhampur_222520",Berhampur,Odisha,222520.0,"Billing,_Shipping"
MH-00872,CUST-17970,"17/707
Sha_Chowk
Jalgaon-971289",Jalgaon,Maharashtra,971289.0,"Billing,_Shipping"
KA-00873,CUST-11662,"27/11,_Bhalla_Chowk
Mangalore_914758",Mangalore,Karnataka,914758.0,Shipping
AS-00874,CUST-12599,"H.No._84,_Luthra_Nagar
Bongaigaon_156889",Bongaigaon,Assam,156889.0,"Billing,_Shipping"
OR-00875,CUST-18405,"H.No._668,_Varughese_Zila,_Berhampur-890654",Berhampur,Odisha,890654.0,Shipping
AS-00876,CUST-04975,"H.No._06,_Korpal
Bongaigaon_004147",Bongaigaon,Assam,4147.0,Billing
TN-00877,CUST-00410,"H.No._837
Bobal_Marg
Pallavaram-879428",Pallavaram,Tamil_Nadu,879428.0,Shipping
OR-00878,CUST-11607,"68/328,_Barman_Path
Danapur-919135",Danapur,Bihar,919135.0,"Billing,_Shipping"
WB-00879,CUST-16525,"58,_Apte_Ganj
Uluberia-152147",Uluberia,West_Bengal,152147.0,Shipping
RJ-00880,CUST-14546,"H.No._09
Datta_Path
Rajkot_825995",Rajkot,Gujarat,825995.0,Shipping
WB-00881,CUST-00584,"830,_Sahni_Marg
Panihati-732701",Panihati,West_Bengal,732701.0,Billing
UP-00882,CUST-14745,"H.No._855,_Randhawa_Chowk,_Raiganj-264747",Raiganj,West_Bengal,264747.0,Billing
WB-00884,CUST-07699,"18,_Gala_Circle
Panihati_074242",Panihati,West_Bengal,74242.0,Billing
KA-00885,CUST-11573,"H.No._850
Sandal_Circle
Tumkur_553845",Tumkur,Karnataka,553845.0,Billing
MP-00886,CUST-14546,"37
Chawla_Marg
Jhansi_311008",Jhansi,Uttar_Pradesh,311008.0,Shipping
GJ-00887,CUST-01524,"373,_Zachariah_Path
Jabalpur-064044",Jabalpur,Madhya_Pradesh,64044.0,Shipping
WB-00888,CUST-13167,"H.No._29,_Jayaraman_Zila,_Bhatpara_518259",Bhatpara,West_Bengal,518259.0,Shipping
JH-00889,CUST-19343,"H.No._291,_Ahluwalia_Road
Asansol_644067",Asansol,West_Bengal,644067.0,"Billing,_Shipping"
MH-00891,CUST-18641,"282,_Sant_Nagar,_Malegaon-615964",Malegaon,Maharashtra,615964.0,Billing
GJ-00892,CUST-06715,"43
Sethi_Nagar
Kavali_172418",Kavali,Andhra_Pradesh,172418.0,Shipping
AP-00893,CUST-18174,"58
Dugar_Chowk
Dharmavaram-450574",Dharmavaram,Andhra_Pradesh,450574.0,"Billing,_Shipping"
WB-00894,CUST-04647,"H.No._46,_Butala_Circle,_Uluberia_535068",Uluberia,West_Bengal,535068.0,"Billing,_Shipping"
TS-00895,CUST-06102,"82,_Basu_Ganj
Nizamabad_070023",Nizamabad,Telangana,70023.0,Billing
BR-00896,CUST-10394,"54/19
Roy
Purnia_581873",Purnia,Bihar,581873.0,"Billing,_Shipping"
AP-00897,CUST-12359,"H.No._50
Sankar_Path
Anantapuram-754958",Anantapuram,Andhra_Pradesh,754958.0,"Billing,_Shipping"
TN-00898,CUST-12032,"67,_Rege_Ganj,_Pallavaram-847353",Pallavaram,Tamil_Nadu,847353.0,Billing
BR-00899,CUST-17419,"H.No._49,_Lad_Street
Buxar-436251",Buxar,Bihar,436251.0,"Billing,_Shipping"
CG-00901,CUST-06188,"H.No._91,_Sarna_Chowk
Nagpur_096022",Nagpur,Maharashtra,96022.0,Shipping
JH-00902,CUST-14101,"67,_Shukla_Chowk
Phusro-267134",Phusro,Jharkhand,267134.0,"Billing,_Shipping"
UP-00903,CUST-17078,"50
Kibe_Road
Firozabad-927036",Firozabad,Uttar_Pradesh,927036.0,Billing
UP-00904,CUST-11460,"96/01
Tak_Nagar
Firozabad-537681",Firozabad,Uttar_Pradesh,537681.0,Billing
UP-00905,CUST-03421,"29/56
Basu
Firozabad_722672",Firozabad,Uttar_Pradesh,722672.0,"Billing,_Shipping"
CG-00906,CUST-01617,"278,_Dubey_Chowk
Malda_882192",Malda,West_Bengal,882192.0,Billing
TS-00907,CUST-18584,"440,_Ram_Nagar,_Srinagar-973941",Srinagar,Jammu_and_Kashmir,973941.0,Billing
WB-00908,CUST-13980,"30/76
Gaba_Ganj
Bally_597603",Bally,West_Bengal,597603.0,Shipping
JH-00909,CUST-15090,"15,_Shah_Circle,_Kharagpur_816594",Kharagpur,West_Bengal,816594.0,"Billing,_Shipping"
MP-00910,CUST-13798,"H.No._61,_Srivastava
Khandwa-528368",Khandwa,Madhya_Pradesh,528368.0,Shipping
UP-00911,CUST-19218,"H.No._555,_Saini_Ganj,_Raipur-379154",Raipur,Chhattisgarh,379154.0,"Billing,_Shipping"
TN-00912,CUST-03747,"77/920,_Sarraf
Gandhinagar_085909",Gandhinagar,Gujarat,85909.0,"Billing,_Shipping"
BR-00913,CUST-11858,"H.No._411,_Master_Chowk,_Buxar-628553",Buxar,Bihar,628553.0,Billing
UP-00914,CUST-19915,"299,_Das_Road,_Muzaffarpur_197099",Muzaffarpur,Bihar,197099.0,"Billing,_Shipping"
UP-00915,CUST-04392,"32/47
Garde_Circle
Muzaffarpur_113438",Muzaffarpur,Bihar,113438.0,Shipping
GJ-00916,CUST-09340,"H.No._562,_Kadakia
Ajmer-485503",Ajmer,Rajasthan,485503.0,"Billing,_Shipping"
MH-00917,CUST-05458,"H.No._531,_Das_Nagar,_Malegaon-061302",Malegaon,Maharashtra,61302.0,Billing
TN-00918,CUST-14744,"H.No._587,_Guha_Marg,_Vellore_700842",Vellore,Tamil_Nadu,700842.0,"Billing,_Shipping"
MH-00919,CUST-16152,"95/24,_Mani_Path,_Karnal-050766",Karnal,Haryana,50766.0,"Billing,_Shipping"
TN-00920,CUST-16696,"52/044,_Bhattacharyya_Zila
Chittoor-786033",Chittoor,Andhra_Pradesh,786033.0,Shipping
MH-00921,CUST-10795,"69/21,_Wable_Path
Nanded_721583",Nanded,Maharashtra,721583.0,Shipping
AP-00922,CUST-11093,"H.No._15,_Chacko_Ganj
Srikakulam_800697",Srikakulam,Andhra_Pradesh,800697.0,Billing
UP-00923,CUST-17447,"56,_Rana_Marg
Chapra-741270",Chapra,Bihar,741270.0,"Billing,_Shipping"
WB-00924,CUST-08691,"382,_Hans_Circle,_Aligarh_415121",Aligarh,Uttar_Pradesh,415121.0,"Billing,_Shipping"
GJ-00925,CUST-06867,"59
Anand_Nagar
Kavali-536971",Kavali,Andhra_Pradesh,536971.0,"Billing,_Shipping"
TN-00926,CUST-17204,"59/050
Comar_Zila
Salem-006251",Salem,Tamil_Nadu,6251.0,"Billing,_Shipping"
AP-00927,CUST-14729,"54/581,_Barad_Road
Anantapuram-189565",Anantapuram,Andhra_Pradesh,189565.0,"Billing,_Shipping"
UK-00928,CUST-12821,"56/431,_Dewan
Haridwar_683941",Haridwar,Uttarakhand,683941.0,Shipping
MH-00929,CUST-17686,"98/483,_Barman_Street,_Yamunanagar-264869",Yamunanagar,Haryana,264869.0,"Billing,_Shipping"
BR-00930,CUST-12182,"96/41,_Shetty_Chowk
Munger-168035",Munger,Bihar,168035.0,Billing
KA-00931,CUST-10942,"55/09,_Bal_Chowk
Solapur-016258",Solapur,Maharashtra,16258.0,Shipping
HR-00932,CUST-00951,"934,_Bose
Siwan_805556",Siwan,Bihar,805556.0,Billing
OR-00933,CUST-14141,"864,_Bal_Circle,_Haldia_545427",Haldia,West_Bengal,545427.0,"Billing,_Shipping"
MP-00934,CUST-10601,"H.No._669,_Balasubramanian_Nagar
Gopalpur-834659",Gopalpur,Odisha,834659.0,Shipping
JH-00935,CUST-10319,"78,_Mane_Zila,_Phusro_390572",Phusro,Jharkhand,390572.0,Billing
MH-00936,CUST-17765,"83,_Baral_Chowk
Nanded-238830",Nanded,Maharashtra,238830.0,Billing
TS-00937,CUST-08963,"H.No._79
Hari_Zila
Proddatur_894156",Proddatur,Andhra_Pradesh,894156.0,Billing
CG-00938,CUST-13900,"12/115
Sen_Path
Bhilai-765522",Bhilai,Chhattisgarh,765522.0,"Billing,_Shipping"
MH-00939,CUST-14187,"16/88,_D’Alia
Satara-534550",Satara,Maharashtra,534550.0,Billing
MH-00940,CUST-09843,"82/002
Virk_Zila
Loni_579809",Loni,Uttar_Pradesh,579809.0,Billing
BR-00941,CUST-13201,"96/26
Mangal_Road
Jaipur-560554",Jaipur,Rajasthan,560554.0,"Billing,_Shipping"
UP-00942,CUST-00278,"32
Cherian_Path
Chapra_419380",Chapra,Bihar,419380.0,"Billing,_Shipping"
TS-00943,CUST-17058,"488
Lanka
Ambala-566068",Ambala,Haryana,566068.0,Billing
MH-00944,CUST-15955,"H.No._896,_Amble_Road,_Karnal_239334",Karnal,Haryana,239334.0,Shipping
MP-00945,CUST-10543,"96/80,_Bora_Ganj,_Dehri_682071",Dehri,Bihar,682071.0,Billing
CG-00946,CUST-00851,"H.No._98,_Saxena_Chowk,_Bhilai_875215",Bhilai,Chhattisgarh,875215.0,Shipping
MP-00947,CUST-18209,"H.No._93
Srinivasan_Path
Jhansi-822510",Jhansi,Uttar_Pradesh,822510.0,"Billing,_Shipping"
UP-00948,CUST-18454,"31,_Koshy_Nagar,_Raiganj_609807",Raiganj,West_Bengal,609807.0,"Billing,_Shipping"
OR-00949,CUST-16531,"H.No._876,_Sibal_Circle
Danapur-367961",Danapur,Bihar,367961.0,Shipping
UP-00950,CUST-09275,"36/080,_Vig_Zila,_Jamalpur_871184",Jamalpur,Bihar,871184.0,"Billing,_Shipping"
CG-00951,CUST-19757,"H.No._23
Kala_Nagar
Malda-219705",Malda,West_Bengal,219705.0,Billing
TN-00952,CUST-05908,"24/975
Raman_Marg
Vellore-604804",Vellore,Tamil_Nadu,604804.0,Shipping
WB-00953,CUST-11598,"40/97,_Singh_Zila,_Kamarhati-459755",Kamarhati,West_Bengal,459755.0,Shipping
TN-00954,CUST-07182,"778
Bala_Marg
Salem_870164",Salem,Tamil_Nadu,870164.0,Billing
TS-00955,CUST-04268,"H.No._986,_Balasubramanian_Marg,_Dindigul_982718",Dindigul,Tamil_Nadu,982718.0,Shipping
WB-00956,CUST-17710,"268
Upadhyay_Marg
Kamarhati-967991",Kamarhati,West_Bengal,967991.0,"Billing,_Shipping"
KA-00957,CUST-12904,"838,_Maharaj_Road,_Hospet_130970",Hospet,Karnataka,130970.0,Shipping
GJ-00958,CUST-05655,"48/83,_Dewan_Street,_Hajipur_380446",Hajipur,Bihar,380446.0,Billing
MP-00959,CUST-04674,"H.No._534,_Warrior_Chowk
Ramgarh-071275",Ramgarh,Jharkhand,71275.0,"Billing,_Shipping"
AP-00960,CUST-02025,"H.No._903
Bhasin_Chowk
Jammu-385170",Jammu,Jammu_and_Kashmir,385170.0,"Billing,_Shipping"
AP-00961,CUST-10345,"97/283,_Saran_Marg,_Gudivada_155392",Gudivada,Andhra_Pradesh,155392.0,Shipping
BR-00962,CUST-18219,"61/722,_Chaudhari_Nagar,_Satna-709200",Satna,Madhya_Pradesh,709200.0,Shipping
MH-00963,CUST-18228,"01,_Raja_Circle,_Nanded_359113",Nanded,Maharashtra,359113.0,"Billing,_Shipping"
WB-00964,CUST-12744,"10/54,_Kant_Ganj,_Aligarh_438995",Aligarh,Uttar_Pradesh,438995.0,Shipping
CG-00965,CUST-05738,"H.No._10
Luthra_Zila
Sambalpur_226266",Sambalpur,Odisha,226266.0,"Billing,_Shipping"
CG-00966,CUST-12523,"53/907,_Acharya_Circle,_Sambalpur_970673",Sambalpur,Odisha,970673.0,"Billing,_Shipping"
RJ-00967,CUST-17055,"042,_Kashyap_Circle,_Rajkot-591335",Rajkot,Gujarat,591335.0,Billing
UP-00968,CUST-13079,"89/450,_Sur_Chowk,_Gurgaon-461238",Gurgaon,Haryana,461238.0,Billing
MH-00969,CUST-01282,"11,_Chandran_Road
Yamunanagar-374887",Yamunanagar,Haryana,374887.0,Billing
MH-00970,CUST-13851,"220,_Rout_Zila
Guntur-274714",Guntur,Andhra_Pradesh,274714.0,Billing
DL-00971,CUST-18733,"H.No._076
Sekhon_Circle
Delhi_358662",Delhi,Delhi_(Union_Territory),358662.0,Billing
MP-00972,CUST-07716,"346,_Gole_Circle
Ramgarh_262684",Ramgarh,Jharkhand,262684.0,Billing
BR-00973,CUST-13835,"70
Basak_Nagar
Satna_216941",Satna,Madhya_Pradesh,216941.0,Billing
BR-00974,CUST-12545,"H.No._098,_Bhatt_Ganj
Ballia_179546",Ballia,Uttar_Pradesh,179546.0,Shipping
UP-00975,CUST-15118,"H.No._453
Vohra_Ganj
Jamalpur_560090",Jamalpur,Bihar,560090.0,"Billing,_Shipping"
BR-00976,CUST-04354,"H.No._201,_Sachdeva,_Buxar_434689",Buxar,Bihar,434689.0,"Billing,_Shipping"
MP-00977,CUST-11448,"92
Ratta_Chowk
Ramgarh_774214",Ramgarh,Jharkhand,774214.0,"Billing,_Shipping"
GJ-00978,CUST-18917,"H.No._85,_Bahri_Chowk
Jabalpur-618802",Jabalpur,Madhya_Pradesh,618802.0,Billing
HR-00979,CUST-14065,"91/636
Khare_Nagar
Aurangabad-613194",Aurangabad,Maharashtra,613194.0,Billing
MP-00980,CUST-12671,"H.No._69,_Sood_Marg
Khandwa_736767",Khandwa,Madhya_Pradesh,736767.0,Billing
CG-00981,CUST-05546,"H.No._42,_Konda_Street,_Nagpur-293169",Nagpur,Maharashtra,293169.0,Shipping
UP-00982,CUST-06739,"20,_Kala_Marg
Gurgaon_991996",Gurgaon,Haryana,991996.0,Shipping
WB-00983,CUST-15200,"H.No._301,_Varma_Path,_Arrah-600685",Arrah,Bihar,600685.0,Billing
KL-00984,CUST-10619,"56/559,_Sinha_Nagar,_Kollam-048214",Kollam,Kerala,48214.0,Shipping
TS-00985,CUST-15490,"80,_Kapadia_Road,_Hindupur-042892",Hindupur,Andhra_Pradesh,42892.0,"Billing,_Shipping"
AS-00986,CUST-17356,"78,_Raja_Road,_Nagaon_314222",Nagaon,Assam,314222.0,Shipping
TS-00987,CUST-14853,"H.No._05,_Dhillon_Marg
Proddatur_561990",Proddatur,Andhra_Pradesh,561990.0,Shipping
JH-00988,CUST-19305,"759,_Talwar_Chowk,_Kharagpur_656072",Kharagpur,West_Bengal,656072.0,"Billing,_Shipping"
HR-00989,CUST-08647,"498
Halder_Road
Aurangabad-148955",Aurangabad,Maharashtra,148955.0,"Billing,_Shipping"
DL-00990,CUST-19666,"03,_Gour_Marg,_Delhi-095999",Delhi,Delhi_(Union_Territory),95999.0,Shipping
CG-00991,CUST-19007,"69,_Sangha,_Sagar-656521",Sagar,Madhya_Pradesh,656521.0,Billing
RJ-00992,CUST-08633,"H.No._066,_Chanda_Ganj,_Rajkot_869273",Rajkot,Gujarat,869273.0,Shipping
RJ-00993,CUST-17771,"H.No._138,_Boase_Zila
Dewas-701679",Dewas,Madhya_Pradesh,701679.0,Shipping
JH-00994,CUST-17329,"H.No._26
Badal_Road
Phusro_725306",Phusro,Jharkhand,725306.0,"Billing,_Shipping"
MP-00995,CUST-04260,"92/526,_Sengupta_Path
Agra-137397",Agra,Uttar_Pradesh,137397.0,"Billing,_Shipping"
MH-00996,CUST-15114,"H.No._82
Ganesh_Chowk
Nanded-313537",Nanded,Maharashtra,313537.0,Billing
MP-00997,CUST-12855,"98,_Bahl_Chowk,_Ramgarh_130514",Ramgarh,Jharkhand,130514.0,Shipping
MP-00998,CUST-11493,"529,_Edwin_Chowk,_Khandwa_116088",Khandwa,Madhya_Pradesh,116088.0,Billing
TS-00999,CUST-18078,"35/94,_Bhatnagar_Road,_Hindupur-014984",Hindupur,Andhra_Pradesh,14984.0,"Billing,_Shipping"
BR-01000,CUST-14625,"04,_Khosla_Circle
Jaipur_093557",Jaipur,Rajasthan,93557.0,Billing
TN-01001,CUST-01247,"H.No._306
Solanki_Street
Tiruvottiyur-125468",Tiruvottiyur,Tamil_Nadu,125468.0,Shipping
WB-01002,CUST-13002,"250
Sodhi_Chowk
Baranagar_916995",Baranagar,West_Bengal,916995.0,Shipping
UP-01003,CUST-04933,"893
Mani_Road
Ahmedabad_466844",Ahmedabad,Gujarat,466844.0,"Billing,_Shipping"
RJ-01004,CUST-18784,"H.No._25,_Saha_Nagar,_Akola-115550",Akola,Maharashtra,115550.0,Billing
MP-01005,CUST-11880,"45/166,_Singhal_Ganj,_Unnao-277142",Unnao,Uttar_Pradesh,277142.0,Shipping
MH-01006,CUST-14698,"H.No._38,_Chakrabarti,_Rampur-971927",Rampur,Uttar_Pradesh,971927.0,Billing
UP-01007,CUST-14470,"H.No._04,_Borra_Nagar,_Mirzapur-616600",Mirzapur,Uttar_Pradesh,616600.0,"Billing,_Shipping"
CG-01008,CUST-10456,"23/63,_Dugar_Nagar,_Sambalpur_853522",Sambalpur,Odisha,853522.0,Shipping
GJ-01010,CUST-11334,"76,_Tata_Road
Allahabad-293925",Allahabad,Uttar_Pradesh,293925.0,"Billing,_Shipping"
UP-01011,CUST-16630,"H.No._40
Gara_Street
Shahjahanpur-438592",Shahjahanpur,Uttar_Pradesh,438592.0,Shipping
WB-01012,CUST-14971,"580,_Luthra_Road,_Panihati-200760",Panihati,West_Bengal,200760.0,Shipping
RJ-01013,CUST-05314,"H.No._389,_Raju_Marg
Fatehpur_825052",Fatehpur,Uttar_Pradesh,825052.0,Billing
RJ-01014,CUST-14925,"56,_Chand_Marg,_Rajkot-721202",Rajkot,Gujarat,721202.0,"Billing,_Shipping"
KA-01015,CUST-13446,"H.No._274,_Kumer_Zila
Tumkur_971065",Tumkur,Karnataka,971065.0,Billing
WB-01016,CUST-01423,"H.No._01,_Bhargava_Street
Madhyamgram-701817",Madhyamgram,West_Bengal,701817.0,"Billing,_Shipping"
HP-01017,CUST-14156,"H.No._94,_Jha_Chowk
Udaipur_926710",Udaipur,Rajasthan,926710.0,Shipping
UP-01018,CUST-07663,"53/881,_Dua_Zila
Bhagalpur-654873",Bhagalpur,Bihar,654873.0,Billing
MP-01019,CUST-05751,"H.No._84
Balan_Circle
Jalandhar-971887",Jalandhar,Punjab,971887.0,Billing
AS-01020,CUST-14394,"87,_Bhatt_Chowk,_Nagaon-364294",Nagaon,Assam,364294.0,"Billing,_Shipping"
UP-01021,CUST-10211,"03/85,_Rastogi_Nagar,_Shahjahanpur-062750",Shahjahanpur,Uttar_Pradesh,62750.0,Shipping
OR-01022,CUST-12055,"85/89,_Handa_Circle,_Haldia-093691",Haldia,West_Bengal,93691.0,Billing
JH-01023,CUST-14315,"31,_Maharaj_Path,_Mango_064061",Mango,Jharkhand,64061.0,"Billing,_Shipping"
OR-01024,CUST-01066,"H.No._17,_Mahal_Road
Anantapur-148919",Anantapur,Andhra_Pradesh,148919.0,"Billing,_Shipping"
JH-01025,CUST-19911,"H.No._773,_Sane_Street,_Phusro_504397",Phusro,Jharkhand,504397.0,Billing
HR-01026,CUST-11438,"67/44
Lanka_Chowk
Aurangabad-491445",Aurangabad,Maharashtra,491445.0,Shipping
OR-01027,CUST-17411,"15/221,_Sha_Street
Mathura-621181",Mathura,Uttar_Pradesh,621181.0,Shipping
WB-01028,CUST-15806,"85/827,_Divan_Road
Bally_995885",Bally,West_Bengal,995885.0,Shipping
MP-01029,CUST-04038,"20,_Divan_Road,_Kishanganj_794673",Kishanganj,Bihar,794673.0,"Billing,_Shipping"
TN-01030,CUST-18555,"81/583,_Zacharia_Circle
Pallavaram-508526",Pallavaram,Tamil_Nadu,508526.0,Billing
AP-01031,CUST-19464,"18/623,_Mahajan_Road
Anantapuram-446014",Anantapuram,Andhra_Pradesh,446014.0,Billing
UP-01032,CUST-05242,"73/78,_Madan_Nagar
Burhanpur_521771",Burhanpur,Madhya_Pradesh,521771.0,"Billing,_Shipping"
KA-01033,CUST-09320,"874
Singhal_Road
Hosur_225602",Hosur,Tamil_Nadu,225602.0,"Billing,_Shipping"
HR-01035,CUST-10599,"21/84
Varkey_Circle
Aurangabad-999696",Aurangabad,Maharashtra,999696.0,Shipping
KA-01036,CUST-10520,"54/642
Kar
Hospet_329672",Hospet,Karnataka,329672.0,Billing
JH-01037,CUST-11875,"61/608,_Jayaraman_Nagar
Asansol_791337",Asansol,West_Bengal,791337.0,"Billing,_Shipping"
TR-01038,CUST-01625,"22
Kakar_Path
Chandigarh_896764",Chandigarh,Chandigarh_(Union_Territory),896764.0,Billing
CG-01039,CUST-13644,"89,_Taneja_Marg,_Malda-160016",Malda,West_Bengal,160016.0,Shipping
HP-01040,CUST-11646,"89/609
Badal_Street
Udaipur_025781",Udaipur,Rajasthan,25781.0,"Billing,_Shipping"
